389 - 02,03,04,05,06,09,10,12,13,17,18,19,23,24,25
388 - 01,02,03,05,06,07,09,10,11,15,16,17,18,20,21
387 - 02,03,04,08,09,10,11,12,14,15,19,20,21,22,23
386 - 01,02,03,04,06,07,09,11,15,18,19,20,21,23,25
385 - 01,02,04,05,06,08,12,13,15,18,20,22,23,24,25
384 - 01,03,04,07,10,11,13,15,17,18,19,20,21,22,25
383 - 03,05,06,07,09,11,12,14,15,16,18,22,23,24,25
382 - 02,03,04,07,08,09,10,11,12,14,15,16,21,22,24
381 - 01,03,04,06,07,09,10,12,13,15,17,19,21,22,25
380 - 02,03,04,06,07,08,09,10,11,14,17,18,22,23,25
379 - 03,04,05,07,10,11,12,13,14,16,17,18,21,22,25
378 - 02,03,04,06,12,13,14,15,16,19,21,22,23,24,25
377 - 01,02,03,04,07,08,09,11,12,13,15,17,19,20,22
376 - 02,03,08,10,12,13,14,15,16,18,20,21,22,24,25
375 - 01,02,05,07,10,11,12,13,14,16,17,18,19,20,25
374 - 01,02,03,06,09,12,13,16,18,20,21,22,23,24,25
373 - 02,04,06,09,11,12,13,14,15,17,19,20,21,22,23
372 - 03,04,05,06,10,12,13,14,16,17,19,22,23,24,25
371 - 01,02,03,05,06,07,08,09,10,13,14,15,16,22,25
370 - 03,04,06,07,08,09,10,11,12,14,16,17,19,23,25
369 - 01,03,05,06,07,09,11,12,14,15,20,21,22,23,24
368 - 02,03,04,05,06,11,13,14,15,17,19,20,21,22,24
367 - 01,02,04,07,08,09,12,13,15,17,18,20,21,22,24
366 - 03,05,06,08,09,11,13,15,17,18,20,21,22,23,25
365 - 03,04,05,08,10,11,12,15,16,18,19,20,23,24,25
364 - 02,03,04,06,07,09,11,12,13,15,19,20,21,22,24
363 - 02,03,04,06,08,09,11,13,15,16,17,20,21,22,23
362 - 01,02,03,04,05,06,07,10,12,13,17,18,22,23,24
361 - 01,04,07,09,10,12,13,14,15,16,17,19,20,23,24
360 - 01,02,03,04,05,07,08,09,11,17,18,19,20,23,24
359 - 04,07,08,10,11,12,13,16,17,18,19,21,22,24,25
358 - 02,04,06,09,10,11,12,14,15,16,17,18,23,24,25
357 - 01,02,05,06,08,09,10,11,13,14,17,19,21,23,25
356 - 02,04,05,09,10,11,13,14,15,16,19,20,22,24,25
355 - 02,04,06,07,08,09,10,11,12,13,15,18,19,23,25
354 - 01,02,04,07,08,09,10,12,16,17,18,19,21,22,23
353 - 02,03,07,08,09,11,12,13,17,18,19,20,21,22,23
352 - 01,02,03,04,06,09,12,13,15,17,18,19,20,22,24
351 - 01,02,03,05,07,10,11,12,14,16,17,18,19,23,24
350 - 01,02,03,04,06,07,08,09,12,13,14,15,22,23,25
349 - 01,02,05,07,08,12,14,16,17,18,19,20,22,24,25
348 - 01,02,05,07,08,12,14,17,18,19,20,21,22,24,25
347 - 03,05,07,08,09,10,11,12,14,15,18,19,20,24,25
346 - 01,02,03,05,06,08,10,12,14,15,17,18,21,23,24
345 - 02,07,09,11,12,14,15,16,18,19,20,21,23,24,25
344 - 03,04,05,06,09,10,11,12,13,15,16,20,21,24,25
343 - 03,05,06,08,11,12,13,14,15,16,18,19,20,22,25
342 - 01,03,04,08,11,12,13,15,16,19,20,21,22,23,25
341 - 01,05,07,09,11,12,13,16,18,19,20,21,22,24,25
340 - 02,03,04,05,06,08,09,10,11,14,19,20,21,22,25
339 - 01,02,05,08,10,13,15,16,18,19,20,21,22,23,24
338 - 03,04,05,06,07,09,12,14,15,16,17,19,20,21,25
337 - 01,03,04,05,07,08,09,10,11,12,16,18,19,22,23
336 - 01,02,03,05,06,08,10,11,14,15,16,17,19,22,25
335 - 01,03,04,06,07,08,09,11,12,14,16,17,19,20,21
334 - 01,02,06,07,08,11,13,15,16,17,18,21,22,23,25
333 - 01,02,05,06,09,11,12,13,14,15,16,18,21,23,25
332 - 02,03,05,06,07,10,11,12,14,19,20,21,23,24,25
331 - 01,03,05,06,07,12,13,15,16,18,19,21,22,23,25
330 - 01,02,05,06,09,12,14,15,17,18,19,22,23,24,25
329 - 01,02,03,04,08,09,13,14,17,18,20,21,23,24,25
328 - 02,03,04,05,11,12,13,15,18,19,21,22,23,24,25
327 - 01,02,03,04,08,12,13,14,15,16,17,18,19,21,23
326 - 01,02,04,06,07,08,10,11,12,13,15,17,18,24,25
325 - 01,02,04,05,06,07,10,14,15,19,20,22,23,24,25
324 - 01,02,03,04,06,07,08,09,10,12,16,20,21,23,24
323 - 01,02,03,04,06,07,09,10,14,17,19,20,21,23,25
322 - 01,02,03,05,07,12,13,15,16,17,18,20,21,23,24
321 - 02,03,04,09,10,11,12,13,14,16,17,18,20,24,25
320 - 01,03,06,09,11,12,14,15,17,18,19,21,22,23,25
319 - 01,03,04,06,08,09,10,12,14,16,17,19,20,23,24
318 - 03,04,05,06,09,11,12,13,14,15,16,18,21,23,25
317 - 01,02,04,05,08,09,11,14,16,18,19,21,22,24,25
316 - 01,03,04,06,07,08,10,12,13,14,15,18,19,23,24
315 - 02,03,05,06,08,11,13,14,16,17,19,20,21,23,24
314 - 01,02,05,06,08,09,11,12,13,14,15,19,20,21,22
313 - 02,03,06,07,09,10,12,14,15,16,17,18,19,23,25
312 - 01,02,06,08,09,10,11,12,13,16,17,18,19,22,25
311 - 02,04,05,07,10,12,14,15,16,17,19,20,23,24,25
310 - 02,03,05,09,10,11,14,15,16,17,18,19,21,23,24
309 - 01,02,03,04,08,09,10,13,14,16,17,20,21,22,24
308 - 01,02,04,05,12,13,15,16,18,19,21,22,23,24,25
307 - 01,03,04,06,09,10,12,14,15,17,19,20,21,23,24
306 - 01,02,04,05,08,11,12,13,14,15,16,18,19,20,25
305 - 02,03,04,05,08,10,11,12,13,18,20,21,22,24,25
304 - 01,03,04,05,12,14,15,16,17,18,19,20,21,22,25
303 - 02,03,04,06,08,12,15,16,17,18,20,21,22,23,24
302 - 02,04,05,06,09,10,11,12,14,15,16,18,20,22,25
301 - 02,03,08,09,11,12,13,14,15,17,18,19,20,22,23
300 - 03,04,07,08,09,11,12,15,17,19,20,21,22,23,25
299 - 03,05,06,07,08,10,13,17,18,19,20,21,22,23,24
298 - 01,03,04,06,07,08,11,12,13,14,15,16,21,22,24
297 - 01,04,07,08,09,10,12,14,15,16,21,22,23,24,25
296 - 02,03,06,07,08,11,12,14,15,16,17,18,19,22,25
295 - 02,03,04,06,10,13,15,16,17,18,19,21,23,24,25
294 - 01,02,03,04,05,07,08,11,12,15,16,20,23,24,25
293 - 01,02,03,06,09,12,13,14,15,18,19,22,23,24,25
292 - 02,03,05,07,08,09,11,12,13,16,17,21,22,24,25
291 - 01,02,05,07,08,10,11,12,13,14,15,17,20,23,24
290 - 01,02,05,06,07,09,11,12,13,14,17,20,21,22,23
289 - 01,02,03,04,06,08,09,10,12,14,15,17,19,22,24
288 - 01,02,03,04,06,09,10,12,13,14,15,18,19,24,25
287 - 02,05,06,07,10,12,13,15,16,17,18,21,22,23,25
286 - 01,02,03,04,07,09,10,11,12,13,19,21,23,24,25
285 - 01,04,05,08,09,10,11,12,13,14,15,16,19,22,23
284 - 01,03,05,06,07,11,12,13,15,17,19,21,22,23,25
283 - 01,02,04,06,08,09,10,11,12,13,19,20,22,23,24
282 - 02,03,04,07,08,11,12,13,15,16,19,20,21,22,25
281 - 01,02,03,04,08,09,10,11,12,14,15,17,19,23,25
280 - 03,04,05,06,09,10,11,13,15,16,17,19,20,24,25
279 - 01,02,03,05,06,09,10,11,12,13,17,18,19,22,23
278 - 01,02,03,05,06,09,11,12,13,15,17,19,21,23,25
277 - 02,04,09,10,11,12,13,14,16,17,21,22,23,24,25
276 - 02,03,04,05,07,10,11,12,13,17,18,19,20,22,25
275 - 01,03,05,06,08,09,10,11,12,14,15,17,18,20,22
274 - 02,04,05,06,07,10,11,12,14,15,17,20,21,23,25
273 - 01,05,06,07,10,12,15,16,17,18,19,20,21,24,25
272 - 01,02,04,05,08,09,11,12,13,15,17,20,23,24,25
271 - 01,02,04,05,06,08,11,12,16,18,19,20,21,24,25
270 - 01,03,04,05,06,07,08,09,14,16,18,19,23,24,25
269 - 01,02,04,06,10,13,14,15,16,17,18,19,22,23,24
268 - 05,06,07,08,09,10,12,14,15,16,18,19,20,23,25
267 - 02,03,04,05,06,09,11,12,13,14,15,17,21,23,24
266 - 01,03,04,05,06,07,09,11,14,15,18,19,21,22,24
265 - 01,05,07,08,11,12,13,15,16,17,18,19,20,22,24
264 - 01,03,04,06,08,09,12,13,16,19,20,21,22,23,25
263 - 01,04,07,08,09,10,11,14,15,16,18,19,21,23,24
262 - 03,04,06,07,08,09,12,13,14,15,17,20,21,23,24
261 - 01,02,04,05,06,07,11,13,15,16,17,19,20,21,25
260 - 01,03,04,05,06,07,08,09,11,13,14,18,19,20,24
259 - 03,05,06,07,08,09,10,15,18,19,20,21,22,24,25
258 - 02,04,05,06,09,12,13,14,17,19,20,21,22,24,25
257 - 01,03,06,07,09,10,12,13,14,16,17,18,19,22,24
256 - 01,02,06,07,08,09,10,12,13,15,16,18,20,22,24
255 - 01,02,03,04,06,09,10,14,15,16,17,21,22,23,24
254 - 02,03,04,05,06,07,08,09,11,13,14,15,16,20,23
253 - 01,04,05,06,07,08,11,12,13,15,18,19,21,22,23
252 - 02,03,04,06,08,11,14,15,17,18,19,22,23,24,25
251 - 03,04,05,06,09,10,13,15,16,18,19,21,22,23,25
250 - 01,02,03,05,09,10,12,13,15,16,17,18,19,21,23
249 - 04,05,07,08,09,10,12,14,15,17,18,21,22,23,25
248 - 01,02,05,08,09,10,11,12,13,15,16,19,20,21,25
247 - 01,02,03,04,07,08,09,14,15,16,17,19,22,23,25
246 - 01,04,05,07,08,09,10,12,13,15,17,18,21,24,25
245 - 01,02,06,07,09,10,11,12,14,15,16,18,19,24,25
244 - 03,05,06,07,09,10,11,12,14,15,18,20,21,22,24
243 - 01,02,03,04,05,07,12,13,16,17,18,20,21,23,25
242 - 02,05,06,08,09,13,14,15,16,17,18,19,21,22,23
241 - 03,04,05,08,09,12,13,14,15,17,20,21,23,24,25
240 - 01,02,04,09,10,11,13,14,15,16,18,19,21,22,23
239 - 01,03,05,06,07,09,10,13,14,15,16,19,22,23,25
238 - 01,03,04,06,11,12,13,14,15,17,19,20,21,23,24
237 - 04,05,06,07,09,12,13,15,16,18,19,20,21,22,23
236 - 01,03,04,05,07,08,09,12,13,15,16,21,22,23,25
235 - 01,08,10,12,13,14,15,16,17,18,19,21,23,24,25
234 - 01,02,03,04,05,09,11,12,13,14,15,17,21,22,24
233 - 01,02,03,04,05,06,07,08,09,12,13,14,17,19,21
232 - 04,05,06,09,11,12,13,14,16,17,18,21,23,24,25
231 - 01,02,05,06,07,10,12,15,16,17,18,19,21,24,25
230 - 01,02,03,04,05,06,08,10,11,13,14,15,17,22,24
229 - 02,06,08,09,10,11,12,13,14,15,16,17,20,23,25
228 - 02,04,10,11,12,13,14,15,16,17,18,19,20,24,25
227 - 01,05,07,08,09,10,12,14,15,17,18,19,20,21,22
226 - 04,05,08,10,11,13,14,15,16,17,18,19,20,21,25
225 - 01,02,03,05,07,08,13,14,15,18,19,20,22,23,25
224 - 04,06,08,09,10,11,12,13,15,18,19,20,21,23,24
223 - 02,04,07,09,10,11,12,13,14,16,20,21,22,23,24
222 - 01,03,04,05,06,07,08,09,12,15,18,21,22,23,24
221 - 01,02,03,06,07,08,10,12,16,17,19,20,21,23,25
220 - 05,09,10,12,13,14,15,16,17,18,20,21,23,24,25
219 - 02,03,06,08,09,11,14,16,17,18,19,22,23,24,25
218 - 02,05,07,08,11,12,13,14,15,16,17,20,21,22,25
217 - 02,03,04,05,06,07,09,10,11,12,16,17,19,21,25
216 - 02,03,04,05,06,07,09,10,11,13,17,19,21,24,25
215 - 01,03,04,05,07,09,11,12,14,15,17,18,19,23,25
214 - 01,02,03,04,09,11,13,14,15,18,19,20,22,24,25
213 - 01,03,04,05,08,09,10,11,16,18,19,21,23,24,25
212 - 01,03,04,06,08,09,10,11,12,14,16,19,20,22,23
211 - 01,02,04,06,08,10,11,12,14,16,17,18,22,24,25
210 - 03,05,07,09,10,11,13,14,15,16,18,21,22,23,24
209 - 01,03,05,06,07,09,10,14,15,18,19,21,22,24,25
208 - 01,03,04,06,07,09,10,11,12,14,15,16,19,23,24
207 - 01,02,03,04,06,09,10,12,13,14,15,17,19,20,22
206 - 02,03,05,08,09,11,12,13,14,15,16,17,20,21,22
205 - 02,03,04,09,10,11,12,14,15,16,17,18,21,22,25
204 - 02,03,04,05,07,08,11,14,15,16,17,22,23,24,25
203 - 01,02,03,04,05,06,07,12,13,14,17,18,23,24,25
202 - 01,03,05,10,11,13,14,16,17,18,19,21,22,23,24
201 - 01,02,04,05,08,09,10,11,12,13,14,15,19,20,22
200 - 01,02,04,05,08,09,11,12,13,14,15,16,21,23,24
199 - 01,02,03,04,05,06,09,11,12,15,19,20,21,22,23
198 - 01,02,04,05,06,07,13,14,15,16,17,18,20,21,25
197 - 03,04,05,06,07,08,09,10,12,13,18,20,21,22,23
196 - 02,03,04,05,10,14,15,16,17,19,20,22,23,24,25
195 - 02,03,04,06,07,08,09,11,12,14,17,18,19,22,23
194 - 02,07,08,09,10,12,13,14,15,17,18,21,22,23,25
193 - 01,02,03,04,05,08,09,10,14,15,16,19,20,21,25
192 - 01,02,03,04,05,06,11,13,14,15,16,21,22,23,24
191 - 02,05,08,09,10,12,13,15,17,18,19,20,21,22,23
190 - 01,03,04,05,07,08,11,13,14,15,16,18,19,23,24
189 - 01,02,04,05,06,07,09,13,16,18,19,20,22,23,24
188 - 02,03,05,08,10,11,13,16,19,20,21,22,23,24,25
187 - 01,03,11,12,13,15,16,17,18,19,21,22,23,24,25
186 - 02,04,05,06,11,12,13,16,17,18,19,22,23,24,25
185 - 01,02,04,06,07,08,09,11,12,15,17,19,20,23,25
184 - 01,03,07,08,09,10,11,15,16,17,18,19,21,23,25
183 - 02,04,06,07,08,11,13,14,16,19,20,21,23,24,25
182 - 02,03,04,07,08,09,11,13,14,17,19,21,22,23,25
181 - 01,04,05,06,07,08,14,15,16,17,19,20,21,22,23
180 - 01,02,03,04,05,06,07,08,10,11,15,17,20,24,25
179 - 02,03,04,05,07,09,13,14,15,17,19,22,23,24,25
178 - 02,03,04,06,08,09,10,14,16,19,20,21,23,24,25
177 - 02,06,07,08,10,11,13,15,16,17,19,20,21,23,24
176 - 02,04,10,11,12,13,15,16,17,18,21,22,23,24,25
175 - 02,03,05,06,07,11,12,13,14,15,16,18,19,21,24
174 - 01,02,04,07,09,10,11,12,13,15,17,20,23,24,25
173 - 02,03,04,05,07,08,11,15,19,20,21,22,23,24,25
172 - 01,02,04,06,07,09,10,11,12,13,18,20,21,22,25
171 - 01,03,04,10,11,12,13,15,16,17,21,22,23,24,25
170 - 01,03,04,05,06,07,08,10,13,16,18,20,22,23,25
169 - 01,04,05,06,07,08,09,10,11,12,15,16,20,21,24
168 - 01,02,03,04,07,10,12,15,16,17,19,20,22,23,24
167 - 01,02,03,06,08,09,10,13,14,16,18,19,22,23,24
166 - 02,03,04,08,09,10,13,14,15,18,19,20,21,22,23
165 - 01,02,04,06,08,09,12,13,14,15,17,18,19,22,25
164 - 01,02,03,05,06,08,10,11,14,15,18,21,22,23,24
163 - 01,02,03,05,06,07,09,13,14,15,20,21,23,24,25
162 - 01,02,03,04,05,06,08,11,12,13,16,18,20,23,24
161 - 01,05,08,11,13,15,16,17,18,20,21,22,23,24,25
160 - 01,03,04,09,10,11,12,14,15,16,17,19,20,21,24
159 - 01,02,03,04,05,06,08,10,11,14,15,17,20,24,25
158 - 02,07,08,09,10,11,12,15,16,17,18,19,20,22,23
157 - 01,02,04,06,07,09,10,12,14,16,18,19,21,24,25
156 - 01,03,04,08,09,10,11,12,13,14,15,19,20,22,23
155 - 02,04,05,08,10,11,14,15,16,18,19,20,21,22,24
154 - 01,02,03,05,06,09,10,11,13,14,15,16,18,23,24
153 - 01,02,04,05,08,11,12,13,17,18,20,21,23,24,25
152 - 03,04,05,06,07,08,13,15,17,19,20,22,23,24,25
151 - 03,04,05,07,09,10,11,12,13,14,16,18,20,23,24
150 - 01,03,05,06,07,08,09,11,14,19,21,22,23,24,25
149 - 02,05,07,09,10,13,15,16,17,18,19,20,23,24,25
148 - 01,02,04,05,08,09,12,13,16,17,20,21,22,24,25
147 - 01,02,04,05,06,10,11,12,13,16,19,21,22,23,25
146 - 01,02,05,08,10,11,12,13,14,16,17,22,23,24,25
145 - 01,02,03,09,10,11,13,14,15,17,18,20,22,24,25
144 - 01,02,04,07,09,11,12,14,17,19,20,21,22,24,25
143 - 01,02,08,09,11,13,15,16,17,19,21,22,23,24,25
142 - 01,02,04,05,06,07,09,15,16,17,18,19,22,23,24
141 - 01,03,07,08,09,10,12,13,16,17,18,19,20,24,25
140 - 01,02,03,06,09,10,12,13,15,18,19,20,22,24,25
139 - 01,02,07,09,12,14,15,16,17,18,19,21,22,23,24
138 - 02,03,04,05,07,08,11,13,15,16,17,21,22,24,25
137 - 02,06,08,09,10,11,12,13,16,17,18,19,20,21,25
136 - 01,02,03,05,06,09,12,13,14,15,17,21,22,23,24
135 - 01,02,05,07,08,10,13,14,15,18,19,20,21,22,25
134 - 01,03,05,07,08,10,11,12,13,14,16,17,19,22,25
133 - 01,03,04,05,08,09,11,13,15,18,19,20,21,22,23
132 - 01,03,04,05,07,09,10,11,14,15,16,17,22,23,25
131 - 02,04,05,06,07,08,11,12,13,15,19,20,22,23,25
130 - 02,03,04,05,06,09,10,12,13,15,17,19,23,24,25
129 - 02,05,06,07,09,11,13,15,18,19,20,21,22,23,25
128 - 02,03,04,06,11,13,14,15,16,17,19,20,21,23,25
127 - 01,02,03,04,05,07,10,11,12,13,18,19,22,23,25
126 - 01,02,03,04,06,07,08,13,14,16,18,21,22,24,25
125 - 02,03,04,06,07,09,10,11,12,15,16,21,22,24,25
124 - 02,03,04,06,07,09,14,15,16,18,19,20,21,24,25
123 - 04,05,06,07,11,12,13,17,18,19,20,21,22,23,24
122 - 01,02,04,05,08,09,10,13,15,17,18,20,22,23,25
121 - 01,02,04,05,07,09,10,11,12,16,17,18,23,24,25
120 - 01,03,05,07,08,11,12,13,15,16,18,19,20,21,24
119 - 01,04,06,08,09,10,11,15,17,18,20,21,22,23,24
118 - 02,04,05,06,08,12,13,14,15,18,19,21,22,23,24
117 - 05,06,07,09,10,11,12,13,14,15,17,18,20,23,25
116 - 01,02,09,10,11,12,13,14,16,18,19,20,21,23,25
115 - 01,04,05,06,07,09,11,12,13,16,17,18,20,21,25
114 - 01,02,03,06,07,08,09,10,11,14,20,21,22,24,25
113 - 01,02,04,05,06,08,11,12,13,14,19,20,21,24,25
112 - 01,02,03,04,06,10,11,14,15,17,18,19,20,21,23
111 - 01,05,06,10,11,12,13,15,17,18,19,21,22,24,25
110 - 01,03,04,05,06,12,13,14,17,19,20,21,22,23,25
109 - 01,03,05,07,09,11,12,13,16,18,20,21,23,24,25
108 - 01,02,04,07,08,09,11,12,14,15,16,18,22,23,25
107 - 01,03,04,06,07,08,09,11,12,15,17,18,21,24,25
106 - 01,02,03,04,05,06,10,12,13,14,15,17,22,23,25
105 - 04,06,07,08,09,10,11,12,13,15,17,19,21,22,25
104 - 05,06,07,10,11,13,14,15,16,18,19,21,22,24,25
103 - 01,02,03,04,05,07,08,10,11,16,17,18,22,23,25
102 - 01,02,03,04,07,09,10,11,12,18,19,21,22,23,25
101 - 01,03,06,07,09,10,13,14,16,17,19,20,21,23,24
100 - 01,03,04,08,09,10,11,12,13,14,16,17,22,23,25
99 - 01,02,03,04,07,10,11,13,14,16,17,20,21,24,25
98 - 01,02,05,06,08,10,11,15,17,18,20,22,23,24,25
97 - 03,04,06,10,12,13,14,15,17,19,20,22,23,24,25
96 - 03,04,06,09,10,12,14,16,17,18,19,21,22,23,24
95 - 01,02,03,04,05,10,11,12,14,15,17,18,19,20,22
94 - 02,04,08,09,11,12,13,15,16,17,18,21,22,23,24
93 - 02,04,05,06,07,09,10,13,17,18,19,20,21,23,24
92 - 01,02,04,06,08,12,13,14,15,17,18,19,21,22,24
91 - 01,04,09,10,11,12,13,14,15,16,17,20,22,23,25
90 - 01,02,03,08,10,11,12,15,17,20,21,22,23,24,25
89 - 01,06,11,12,13,15,16,17,19,20,21,22,23,24,25
88 - 01,02,04,05,08,09,10,11,12,14,17,18,19,24,25
87 - 01,02,03,05,08,09,10,11,13,15,18,20,22,24,25
86 - 02,04,05,06,08,09,12,13,14,17,18,19,23,24,25
85 - 01,02,05,07,08,09,11,13,14,15,16,18,21,22,23
84 - 01,02,04,06,08,12,15,16,17,19,20,22,23,24,25
83 - 01,02,03,05,06,08,10,11,12,13,14,20,23,24,25
82 - 01,04,05,06,08,09,12,13,15,17,18,19,20,22,23
81 - 01,02,03,04,05,06,07,10,11,13,15,16,17,19,21
80 - 01,02,03,04,05,07,09,10,14,15,17,18,20,22,25
79 - 01,02,03,05,09,12,14,15,17,18,20,22,23,24,25
78 - 01,02,03,05,06,07,08,12,13,15,16,17,18,20,23
77 - 02,03,04,06,08,09,11,14,17,18,20,21,22,24,25
76 - 01,03,05,08,09,10,12,13,15,16,17,19,21,23,25
75 - 01,03,04,05,06,07,08,10,11,13,15,16,17,20,25
74 - 01,02,03,04,05,06,08,11,13,15,16,18,22,23,25
73 - 01,02,05,07,10,11,13,14,15,16,17,18,19,21,25
72 - 01,02,05,07,08,11,12,13,15,16,17,18,23,24,25
71 - 01,03,05,06,08,09,11,13,14,15,16,18,21,22,23
70 - 01,02,03,05,06,09,10,12,14,15,16,19,20,24,25
69 - 01,04,07,08,09,10,11,15,17,18,19,20,21,23,24
68 - 01,02,03,05,06,07,08,09,10,12,16,17,22,23,25
67 - 05,07,08,09,10,11,12,13,15,16,20,21,22,23,24
66 - 01,02,04,08,10,11,14,15,16,17,20,21,22,23,24
65 - 01,02,04,07,10,15,16,17,18,19,20,21,22,23,25
64 - 01,02,03,06,07,08,09,10,13,14,17,18,20,23,25
63 - 04,08,09,10,11,12,13,16,17,19,20,21,22,24,25
62 - 01,03,07,08,09,11,13,14,15,16,17,18,20,24,25
61 - 01,04,05,09,11,12,13,14,15,16,19,20,22,23,25
60 - 01,02,03,04,05,08,11,16,17,18,19,22,23,24,25
59 - 01,03,05,06,07,08,10,11,13,14,15,19,20,23,25
58 - 03,04,05,06,11,12,13,14,15,16,17,18,19,20,22
57 - 01,02,03,04,06,07,08,11,12,17,19,20,21,22,25
56 - 01,02,05,09,12,13,14,15,16,17,19,20,22,23,24
55 - 02,03,04,05,06,07,08,09,12,13,15,16,18,19,25
54 - 02,04,05,06,07,08,09,12,14,16,18,20,21,22,24
53 - 01,02,03,06,07,09,11,12,14,17,18,19,20,23,24
52 - 01,02,04,08,09,11,12,13,15,16,21,22,23,24,25
51 - 01,03,05,06,07,08,11,13,14,16,17,20,21,22,23
50 - 01,02,03,06,07,09,10,11,12,13,19,20,21,23,25
49 - 02,04,05,06,08,11,13,15,16,19,20,21,22,23,24
48 - 02,05,06,07,11,13,15,16,17,18,19,20,21,22,23
47 - 01,02,03,04,05,06,08,10,11,13,15,18,20,22,25
46 - 01,02,04,05,06,08,10,11,14,18,19,21,23,24,25
45 - 01,02,03,05,07,09,14,16,17,18,19,21,23,24,25
44 - 03,04,05,06,10,11,12,13,14,18,19,21,23,24,25
43 - 01,03,06,07,08,09,10,14,17,18,19,20,22,23,24
42 - 01,03,04,05,06,08,11,12,14,15,17,21,22,24,25
41 - 02,03,04,09,12,13,15,16,17,18,19,20,21,23,25
40 - 01,02,05,07,08,10,12,13,14,16,17,20,21,22,24
39 - 02,07,08,09,11,13,14,15,17,18,19,21,22,23,24
38 - 01,02,03,06,07,08,09,10,13,14,15,16,22,24,25
37 - 01,03,04,05,08,09,10,11,13,15,20,21,22,23,24
36 - 01,04,05,07,08,10,11,14,17,19,20,21,22,23,24
35 - 01,04,05,06,11,12,13,14,16,17,19,21,22,23,25
34 - 01,02,04,07,08,09,10,11,15,16,18,19,20,21,23
33 - 01,02,05,07,08,10,11,12,14,16,19,20,21,23,24
32 - 01,02,04,06,07,09,10,11,14,15,16,17,20,22,23
31 - 01,02,03,04,09,13,14,15,17,19,20,21,22,24,25
30 - 01,02,03,04,06,07,08,11,14,17,19,20,21,22,23
29 - 01,04,05,06,08,09,13,14,16,17,19,20,21,22,24
28 - 01,03,07,09,10,11,12,13,14,16,17,18,19,20,21
27 - 03,06,08,10,11,12,13,14,15,18,20,21,22,24,25
26 - 05,07,08,09,10,11,13,14,16,17,19,20,21,22,23
25 - 01,02,03,04,05,06,07,09,13,14,16,20,22,23,24
24 - 01,02,03,05,07,10,11,14,17,19,20,21,23,24,25
23 - 01,03,04,05,06,08,10,11,12,14,16,17,18,19,20
22 - 01,02,03,04,05,06,07,09,10,12,13,14,15,22,25
21 - 01,02,04,05,08,11,14,16,18,19,20,22,23,24,25
20 - 03,04,06,07,08,09,10,14,16,17,18,19,20,23,24
19 - 02,05,06,07,08,10,11,13,14,15,16,17,20,23,24
18 - 02,06,07,08,10,11,14,15,17,18,19,20,22,23,24
17 - 01,02,03,05,06,07,09,13,14,16,17,18,19,20,21
16 - 02,05,06,07,08,10,12,13,15,17,19,21,23,24,25
15 - 01,02,04,06,08,10,12,15,16,18,19,21,23,24,25
14 - 01,02,05,06,07,09,13,14,15,18,19,20,21,23,25
13 - 03,05,06,07,08,09,10,11,13,14,15,16,17,19,23
12 - 01,02,04,05,07,08,09,10,11,12,14,16,17,24,25
11 - 02,06,07,08,09,10,11,12,16,19,20,22,23,24,25
10 - 02,03,04,05,06,08,09,10,11,12,14,19,20,23,24
9 - 03,04,05,09,10,11,13,15,16,17,19,20,21,24,25
8 - 01,05,06,08,09,10,13,15,16,17,18,19,20,22,25
7 - 01,04,07,08,10,12,14,15,16,18,19,21,22,23,25
6 - 01,02,04,05,06,07,10,12,15,16,17,19,21,23,25
5 - 01,02,04,08,09,11,12,13,15,16,19,20,23,24,25
4 - 01,02,04,05,08,10,12,13,16,17,18,19,23,24,25
3 - 01,04,06,07,08,09,10,11,12,14,16,17,20,23,24
2 - 01,04,05,06,07,09,11,12,13,15,16,19,20,23,24
1 - 02,03,05,06,09,10,11,13,14,16,18,20,23,24,25
